uuid,page,field,gt,pred,levenshtein_distance,doc_conf,entity_conf,corrected
c347d91f-08c2-44a3-b5ba-4532a08c12f8,5,Quote_ClassCode.Payroll,"$14,000","$14,000",0,0.422221,0.842413,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,5,Quote_ClassCode.Payroll,,0,,0.422221,0.447931,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_ContactInformation.Name,Jack Mcelroy,Jack Mcelroy,0,0.422221,1,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_ContactInformation.Phone,602-697-5269,602-697-5269,0,0.422221,0.996279,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_EffectiveDate,01/18/2019,01/18/2019,0,0.422221,1,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_Fein,94-6088159,94-6088159,0,0.422221,0.986825,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_LegalEntities.Corporation,X,X,0,0.422221,0.998175,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.422221,0.996033,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_LiabilityLimits.EachEmployee,"1 ,000,000","1 ,000,000",0,0.422221,0.824404,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.422221,0.996265,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_MailingAddress.City,San Mateo,San Mateo,0,0.422221,0.962502,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_MailingAddress.Line1,958 De Soto Lane,958 De Soto Lane,0,0.422221,0.422221,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_MailingAddress.State,"CA,","CA,",0,0.422221,1,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,4,Quote_MailingAddress.Zip,94404,94404,0,0.422221,0.998221,Yes
c347d91f-08c2-44a3-b5ba-4532a08c12f8,6,Quote_NatureOfBusiness,"Risk is a group of doctors together in order to stimulate scentific research on wine, to develop an understrnding of wineâ€™s bÃ©nÃ©ficiai effects and want coverage for a part time clerical worker for keeping the books, and records of employer. No claims or losses.","Risk is a group of doctors together in order to stimulate scentific research on wine, to develop an understrnding of wineâ€™s bÃ©nÃ©ficiai effects and want coverage for a part time clerical worker for keeping the books, and records of employer. No claims or losses.",0,0.422221,0.994415,Yes
4e85910a-7f43-4537-9387-fc9babcf9dfe,0,Quote_MailingAddress.Zip,,94111,,0.304483,1,No
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.City,"Pasadena,","Pasadena,",0,0.545253,0.99004,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.City,"Monrovia,","Monrovia,",0,0.545253,0.978661,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.City,"Pasadena,","Pasadena,",0,0.545253,0.978673,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Id,i,i,0,0.545253,1,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Id,2,2,0,0.545253,0.996418,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Id,3,3,0,0.545253,0.996473,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Line1,1133 S Walnut Ave,1133 S Walnut Ave,0,0.545253,0.990822,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Line1,247 W Maple Ave,247 W Maple Ave,0,0.545253,0.992361,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Line1,225 N Michigan St,225 N Michigan St,0,0.545253,0.967949,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.State,CA,CA,0,0.545253,0.996428,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.State,CA,CA,0,0.545253,0.996284,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.State,CA,CA,0,0.545253,0.996299,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Zip,91106,91106,0,0.545253,0.998252,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Zip,91016,91016,0,0.545253,0.996298,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Location.Zip,91106,91106,0,0.545253,0.992298,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_BusinessName,Markham Boling Collision Specialists LP,Markham Boling Collision Specialists LP,0,0.545253,0.941489,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.ClassCode,8393,8393,0,0.545253,0.959115,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.ClassCode,8810,8810,0,0.545253,0.922325,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.ClassCode,8393,8393,0,0.545253,0.95008,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.FullTimeEmployees,12,12,0,0.545253,0.927478,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.FullTimeEmployees,3,3,0,0.545253,0.899021,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.FullTimeEmployees,4,4,0,0.545253,0.96272,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.LocationId,1,1,0,0.545253,0.902241,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.LocationId,1,1,0,0.545253,0.809057,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.LocationId,2,2,0,0.545253,0.938497,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.545253,0.930879,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.545253,0.927194,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.545253,0.958301,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.Payroll,"$823,275.00","$823,275.00",0,0.545253,0.955671,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.Payroll,"$300,000.00","$300,000.00",0,0.545253,0.977391,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,1,Quote_ClassCode.Payroll,"$250,000.00","$250,000.00",0,0.545253,0.951672,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_ContactInformation.Email,dominick@markhamboling.com,dominick@markhamboling.com,0,0.545253,0.984645,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_ContactInformation.Name,Dominick Bernardini,Dominick Bernardini,0,0.545253,1,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_ContactInformation.Phone,(626) 792-7801,(626) 792-7801,0,0.545253,0.994309,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_EffectiveDate,1/4/2019,1/4/2019,0,0.545253,1,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_Fein,45-0706441,45-0706441,0,0.545253,0.937605,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.545253,0.982669,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.545253,0.992259,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.545253,0.992016,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_MailingAddress.City,"Pasadena,","Pasadena,",0,0.545253,0.988276,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_MailingAddress.Line1,1133 E. Walnut St,1133 E. Walnut St,0,0.545253,0.814379,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_MailingAddress.State,CA,CA,0,0.545253,1,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_MailingAddress.Zip,91106,91106,0,0.545253,0.99611,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,2,Quote_NatureOfBusiness,Auto Body Repair autos and light trucks,Auto Body Repair autos and light trucks,0,0.545253,0.979376,Yes
c8ba676a-cbde-4924-8a38-b6829cf301d4,0,Quote_YearsInBusiness,14,14,0,0.545253,0.996485,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Location.City,Cross River Westchester County,Cross River Westchester County,0,0.464418,0.478481,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Location.Id,i,i,0,0.464418,1,Yes
5d11c85f-c699-4707-a134-419977590126,0,Quote_MailingAddress.Zip,,91502,,0.644213,0.855954,No
bb5c82f2-9e00-4ce5-84e9-1d54ffc9c741,0,Quote_MailingAddress.Zip,34120,91362 34120,6,0.465065,0.667325,No
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Location.State,NY,NY,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Location.Zip,10518,10518,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_BusinessName,DBA: Decicco's Marketplace,DBA: Decicco's Marketplace,0,0.464418,0.962758,Yes
bc87841e-5f17-4873-9353-3f82fefd3a50,2,Quote_MailingAddress.Zip,,10304;,,0.350619,0.99228,No
d354e93f-9a54-4983-a4bb-cc02162f17cf,6,Quote_ClassCode.FullTimeEmployees,i,i,0,0.464418,0.623038,Yes
bc87841e-5f17-4873-9353-3f82fefd3a50,2,Quote_MailingAddress.Zip,,10305,,0.350619,1,No
d354e93f-9a54-4983-a4bb-cc02162f17cf,6,Quote_ClassCode.PartTimeEmployees,i,i,0,0.464418,0.620039,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,6,Quote_ClassCode.Payroll,100,100,0,0.464418,0.857579,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_ContactInformation.Email,jim@deciccomarket.com,jim@deciccomarket.com,0,0.464418,0.998211,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_ContactInformation.Name,Jim Capriotti,Jim Capriotti,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_ContactInformation.Phone,(845) 721-9651,(845) 721-9651,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_EffectiveDate,1/3/2019,1/3/2019,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_Fein,452464985,452464985,0,0.464418,0.996238,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_LegalEntities.Corporation,X,X,0,0.464418,0.569605,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.464418,0.998166,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_MailingAddress.City,Cross River,Cross River,0,0.464418,0.87832,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_MailingAddress.Line1,PO Box 177,PO Box 177,0,0.464418,0.925121,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,7,Quote_NatureOfBusiness,Child Day Care,Child Day Care GÃ‰NÃ‰RAL information,20,0.445207,0.935781,No
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_MailingAddress.State,NY,NY,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_MailingAddress.Zip,10518,10518,0,0.464418,1,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,7,Quote_NatureOfBusiness,Supermarket,Supermarket,0,0.464418,0.74952,Yes
d354e93f-9a54-4983-a4bb-cc02162f17cf,5,Quote_YearsInBusiness,6,6,0,0.464418,0.978738,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Location.City,"Wynnewood,","Wynnewood,",0,0.361099,0.974428,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Location.Id,1,1,0,0.361099,0.992093,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Location.Line1,"300 East Lancaster Avenue, Suite 104","300 East Lancaster Avenue, Suite 104",0,0.361099,0.946935,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Location.State,PA,PA,0,0.361099,1,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Location.Zip,19096,19096,0,0.361099,0.992042,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_BusinessName,"Red Lion Home Care, Inc.","Red Lion Home Care, Inc.",0,0.361099,0.964123,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.ClassCode,943,943,0,0.361099,0.876108,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.ClassCode,953,953,0,0.361099,0.60834,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.FullTimeEmployees,35,35,0,0.361099,0.361099,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.FullTimeEmployees,6,6,0,0.361099,0.791409,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.LocationId,1,1,0,0.361099,0.860486,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.LocationId,1,1,0,0.361099,0.609515,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.Payroll,"$7,800,000.00","$7,800,000.00",0,0.361099,0.902066,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,1,Quote_ClassCode.Payroll,"$780,000.00","$780,000.00",0,0.361099,0.94289,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_CompanyWebsite,www.redlionhomecare.com,www.redlionhomecare.com,0,0.361099,0.758669,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_ContactInformation.Email,stuartrace@redlionhomecare.com,stuartrace@redlionhomecare.com,0,0.361099,0.900339,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_ContactInformation.Name,Stuart M Race,Stuart M Race,0,0.361099,0.907533,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_EffectiveDate,6/2/2019,6/2/2019,0,0.361099,1,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_Fein,47-5008249,47-5008249,0,0.361099,0.991992,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_LegalEntities.Other,X,X,0,0.361099,0.910823,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_LiabilityLimits.EachAccident,500,500,0,0.361099,0.982526,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_LiabilityLimits.EachEmployee,500,500,0,0.361099,0.992324,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.361099,0.99229,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_MailingAddress.City,"Wynnewood,","Wynnewood,",0,0.361099,0.988306,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_MailingAddress.Line1,"300 East Lancaster Avenue, Suite 104","300 East Lancaster Avenue, Suite 104",0,0.361099,0.691006,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_MailingAddress.State,PA,PA,0,0.361099,1,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,0,Quote_MailingAddress.Zip,19096,19096,0,0.361099,0.992333,Yes
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b,2,Quote_NatureOfBusiness,Non Skilled Home care Agency,Non Skilled Home care Agency,0,0.361099,0.985879,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Location.City,"Bushnell,","Bushnell,",0,0.514116,0.9944,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Location.Id,i,i,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Location.Line1,"1452 W.C 48,","1452 W.C 48,",0,0.514116,0.931813,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Location.State,FL,FL,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Location.Zip,33513,33513,0,0.514116,0.996408,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_BusinessName,"C.E, Parish General Agency","C.E, Parish General Agency",0,0.514116,0.620929,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_ClassCode.ClassCode,8723,8723,0,0.514116,0.963585,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_ClassCode.FullTimeEmployees,i,i,0,0.514116,0.975731,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_ClassCode.Payroll,5858,5858,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_EffectiveDate,07/15/2019,07/15/2019,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_ExpiredPremium,1865,1865,0,0.514116,0.514116,Yes
bb5c82f2-9e00-4ce5-84e9-1d54ffc9c741,1,Quote_NatureOfBusiness,O9N$0L\)t*> fftcer *â–  vh Rumour,fftcer *â–  vh Rumour,12,0.465065,0.966109,No
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_LiabilityLimits.EachAccident,500,500,0,0.514116,0.992518,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_LiabilityLimits.EachEmployee,500,500,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.514116,0.998225,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_MailingAddress.City,Bushnell,Bushnell,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_MailingAddress.Line1,1452 W.C. 48,1452 W.C. 48,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_MailingAddress.State,FL,FL,0,0.514116,1,Yes
d3df8b49-c648-4909-86b1-d3f4f1fc74ee,0,Quote_MailingAddress.Zip,33513,33513,0,0.514116,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.City,"Lewiston,","Lewiston,",0,0.56377,0.984385,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.City,"Niagara Falls,","Niagara Falls,",0,0.56377,0.937627,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.City,"Niagara Falls,","Niagara Falls,",0,0.56377,0.95838,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Id,1,1,0,0.56377,0.98866,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Id,2,2,0,0.56377,0.973532,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Id,3,3,0,0.56377,0.998194,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Line1,4900 Indian Hill Road,4900 Indian Hill Road,0,0.56377,0.992787,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Line1,492 Main Street,492 Main Street,0,0.56377,0.988934,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Line1,427 1st Street,427 1st Street,0,0.56377,0.968804,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.State,NY,NY,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.State,NY,NY,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.State,NY,NY,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Zip,14092,14092,0,0.56377,0.994416,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Zip,14301,14301,0,0.56377,0.992544,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Location.Zip,14301,14301,0,0.56377,0.992437,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_BusinessName,Joseph Anderson dba Smokin Joes,Joseph Anderson dba Smokin Joes,0,0.56377,0.782694,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.ClassCode,2172,2172,0,0.56377,0.736657,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.ClassCode,8013,8013,0,0.56377,0.826755,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.ClassCode,8017,8017,0,0.56377,0.898709,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.ClassCode,8742,8742,0,0.56377,0.927716,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.ClassCode,8810,8810,0,0.56377,0.962562,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.FullTimeEmployees,6,6,0,0.56377,0.911395,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.FullTimeEmployees,4,4,0,0.56377,0.910052,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.FullTimeEmployees,22,22,0,0.56377,0.851403,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.FullTimeEmployees,2,2,0,0.56377,0.911568,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.FullTimeEmployees,13,13,0,0.56377,0.79319,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.LocationId,1,1,0,0.56377,0.777924,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.LocationId,1,1,0,0.56377,0.742792,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.LocationId,1,1,0,0.56377,0.786487,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.LocationId,1,1,0,0.56377,0.82201,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.LocationId,1,1,0,0.56377,0.86253,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.Payroll,"$256,645.00","$256,645.00",0,0.56377,0.93637,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.Payroll,"$141,761.00","$141,761.00",0,0.56377,0.943817,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.Payroll,"$869,670.00","$869,670.00",0,0.56377,0.943092,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.Payroll,"$137,963.00","$137,963.00",0,0.56377,0.969515,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,1,Quote_ClassCode.Payroll,"$725,336.00","$725,336.00",0,0.56377,0.967136,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_ContactInformation.Email,jdicarlo@smokinjoe.com,jdicarlo@smokinjoe.com,0,0.56377,0.990458,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_ContactInformation.Name,John DiCarlo,John DiCarlo,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_ContactInformation.Phone,(716) 609-2561,(716) 609-2561,0,0.56377,1,Yes
bc87841e-5f17-4873-9353-3f82fefd3a50,2,Quote_NatureOfBusiness,"FOOD - FAST MCDONALDS RESTAURANT PARKSIDE CORP - -SPILLANE FEIN # 11-3642828: Store #2503 -1815 FORESTAVE, STATEN ISLAND NY 10304 HYLAN ENTERPRISES - -BAY FEIN # 20-3662078: Store #11112 -501 BAY ST, STATEN ISLAND NY 10304; HYLAN ENTERPRISES - -BAY FEIN # 20-3662078: Store #16657 -1388 HYLAND BLVD, STATEN ISLAND NY 10305 -PATRICK MARIANNE CORP- FEIN #13-3759996: Store #11129 -803 FOREST AVE, STATEN ISLAND NY 10310 PAGE CORP - -SPILLANE FEIN #13-4264218: Store #25479 -260 PAGE AVE, STATEN ISLAND, NY 10307",FAST FOOD - MCDONALDS RESTAURANT -SPILLANE PARKSIDE,467,0.350619,0.935493,No
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_EffectiveDate,1/2/2019,1/2/2019,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_Fein,16-1316822,16-1316822,0,0.56377,0.986391,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_LegalEntities.Other,X,X,0,0.56377,0.841598,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_LiabilityLimits.EachAccident,"1 00,000","1 00,000",0,0.56377,0.996331,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_LiabilityLimits.EachEmployee,100,100,0,0.56377,0.99037,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.56377,0.986394,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_MailingAddress.City,"Lewiston,","Lewiston,",0,0.56377,0.988406,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_MailingAddress.Line1,4900 Indian Hill Road,4900 Indian Hill Road,0,0.56377,0.753092,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_MailingAddress.State,NY,NY,0,0.56377,1,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,0,Quote_MailingAddress.Zip,14092,14092,0,0.56377,0.998177,Yes
d6581cc9-a26e-4cd9-be03-225f15bfb9bc,2,Quote_NatureOfBusiness,Mfg/Retail,Mfg/Retail,0,0.56377,0.764106,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Location.City,"Oceanside,","Oceanside,",0,0.664686,0.968336,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Location.Id,i,i,0,0.664686,1,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Location.Line1,101 Copperwood Way,101 Copperwood Way,0,0.664686,0.974312,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Location.State,CA,CA,0,0.664686,0.998069,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Location.Zip,92058,92058,0,0.664686,0.994244,Yes
da4eca88-16b2-4d28-8595-07d989e8b6ce,0,Quote_BusinessName,name:Painters Unlimited CA Inc.,name:Painters Unlimited CA Inc.,0,0.664686,0.664686,Yes
