uuid	page	field	gt	pred	levenshtein_distance	doc_conf	entity_conf
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.LocationId	3	3	0	0.350619	0.823499
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.LocationId	4	4	0	0.350619	0.845155
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.LocationId	5	5	0	0.350619	0.719712
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.PartTimeEmployees	20	20	0	0.350619	0.869268
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.PartTimeEmployees	25	25	0	0.350619	0.956768
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.PartTimeEmployees	25	25	0	0.350619	0.969629
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.PartTimeEmployees	25	25	0	0.350619	0.975047
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.PartTimeEmployees	25	25	0	0.350619	0.98243
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.Payroll	582,625	582,625	0	0.350619	0.804884
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.Payroll	582,625	582,625	0	0.350619	0.843539
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.Payroll	582,625	582,625	0	0.350619	0.867921
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.Payroll	582,625	582,625	0	0.350619	0.87955
bc87841e-5f17-4873-9353-3f82fefd3a50	1	Quote_ClassCode.Payroll	582,625	582,625	0	0.350619	0.953893
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_EffectiveDate	12/31/2018	12/31/2018	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_Fein	133759996	133759996	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_LiabilityLimits.EachAccident	100,000	100,000	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_LiabilityLimits.EachEmployee	100,000	100,000	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_LiabilityLimits.PolicyLimit	500,000	500,000	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_MailingAddress.City	FAIRFIELD	FAIRFIELD	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.City		ISLAND		0.350619	0.99228
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.City		STATEN ISLAND		0.350619	0.797796
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_MailingAddress.Line1	PO BOX 320073	PO BOX 320073	0	0.350619	0.994326
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.Line1		-1388 HYLAND BLVD,		0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.Line1		-803 FOREST AVE,		0.350619	0.749524
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_MailingAddress.State	CT	CT	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.State		NY		0.350619	0.99228
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.State		NY		0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_MailingAddress.Zip	06825	06825	0	0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.Zip		10304;		0.350619	0.99228
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_MailingAddress.Zip		10305		0.350619	1.0
bc87841e-5f17-4873-9353-3f82fefd3a50	2	Quote_NatureOfBusiness	FOOD - FAST MCDONALDS RESTAURANT PARKSIDE CORP - -SPILLANE FEIN # 11-3642828: Store #2503 -1815 FORESTAVE, STATEN ISLAND NY 10304 HYLAN ENTERPRISES - -BAY FEIN # 20-3662078: Store #11112 -501 BAY ST, STATEN ISLAND NY 10304; HYLAN ENTERPRISES - -BAY FEIN # 20-3662078: Store #16657 -1388 HYLAND BLVD, STATEN ISLAND NY 10305 -PATRICK MARIANNE CORP- FEIN #13-3759996: Store #11129 -803 FOREST AVE, STATEN ISLAND NY 10310 PAGE CORP - -SPILLANE FEIN #13-4264218: Store #25479 -260 PAGE AVE, STATEN ISLAND, NY 10307	FAST FOOD - MCDONALDS RESTAURANT -SPILLANE PARKSIDE	467	0.350619	0.935493
bc87841e-5f17-4873-9353-3f82fefd3a50	0	Quote_YearsInBusiness	25	25	0	0.350619	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.City	Madison,	Madison,	0	0.479503	0.741339
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Id	i	i	0	0.479503	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Id	2	2	0	0.479503	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Line1	819 South Park Street	819 South Park Street	0	0.479503	0.784723
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Line1	4527 Cottage Grove Road	4527 Cottage Grove Road	0	0.479503	0.854529
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.State	Madison.Dane,Wisconsin	Madison.Dane,Wisconsin	0	0.479503	0.586175
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Zip	Dane,Wisconsin,53715	Dane,Wisconsin,53715	0	0.479503	0.804799
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Location.Zip	53716	53716	0	0.479503	0.821647
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_BusinessName	EL Rancho Mexican Grill	EL Rancho Mexican Grill Bloomington,	13	0.479503	0.555757
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.ClassCode	0	0	0	0.479503	0.65344
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.ClassCode	1?			0.479503	
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.FullTimeEmployees	0	0	0	0.479503	0.479503
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.FullTimeEmployees	0	0	0	0.479503	0.904026
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.LocationId	2	2	0	0.479503	0.805978
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.LocationId	1			0.479503	
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.PartTimeEmployees	3	3	0	0.479503	0.573516
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.PartTimeEmployees	2	2	0	0.479503	0.952154
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.Payroll	$50,000	$50,000	0	0.479503	0.959202
bc9d7efb-c322-43a3-bade-462f729cd2a8	13	Quote_ClassCode.Payroll	$25,000	$25,000	0	0.479503	0.986497
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_ContactInformation.Email	none	none	0	0.479503	0.959863
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_ContactInformation.Name	Jose Torres	Jose Torres	0	0.479503	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_ContactInformation.Phone	608-284-9702	608-284-9702	0	0.479503	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_EffectiveDate	01/26/2019	01/26/2019	0	0.479503	1.0
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_Fein	474336876	474336876	0	0.479503	0.992256
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_LegalEntities.Corporation	X	X	0	0.479503	0.695799
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_LiabilityLimits.EachAccident	100/500/100	100/500/100	0	0.479503	0.992488
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_LiabilityLimits.EachEmployee	100/500/100	100/500/100	0	0.479503	0.963627
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_LiabilityLimits.PolicyLimit	100/500/100	100/500/100	0	0.479503	0.538446
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_MailingAddress.Line1	819 South Park Street	819 South Park Street	0	0.479503	0.982739
bc9d7efb-c322-43a3-bade-462f729cd2a8	14	Quote_NatureOfBusiness	Take out Mexican Restaura nt.with dine in seating.	Take out Mexican Restaura nt.with dine in seating.	0	0.479503	0.992837
bc9d7efb-c322-43a3-bade-462f729cd2a8	12	Quote_YearsInBusiness	4	4	0	0.479503	1.0
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Location.City	San Mateo	San Mateo	0	0.422221	0.775206
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Location.Id	1	1	0	0.422221	0.998114
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Location.Line1	958 De Soto Lane	958 De Soto Lane	0	0.422221	0.853782
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Location.State	CA,	CA,	0	0.422221	1.0
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Location.Zip	94404	94404	0	0.422221	0.996272
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_BusinessName	Society Of Medical Friends Of Wine	Society Of Medical Friends Of Wine	0	0.422221	0.848514
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.ClassCode	4512	4512	0	0.422221	0.746668
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.ClassCode	8810	8810	0	0.422221	0.773601
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.FullTimeEmployees	0			0.422221	
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.LocationId	1	1	0	0.422221	0.61299
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.LocationId	1	1	0	0.422221	0.564505
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.PartTimeEmployees	1			0.422221	
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.Payroll	$14,000	$14,000	0	0.422221	0.842413
c347d91f-08c2-44a3-b5ba-4532a08c12f8	5	Quote_ClassCode.Payroll		0		0.422221	0.447931
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_ContactInformation.Name	Jack Mcelroy	Jack Mcelroy	0	0.422221	1.0
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_ContactInformation.Phone	602-697-5269	602-697-5269	0	0.422221	0.996279
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_EffectiveDate	01/18/2019	01/18/2019	0	0.422221	1.0
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_Fein	94-6088159	94-6088159	0	0.422221	0.986825
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_LegalEntities.Corporation	X	X	0	0.422221	0.998175
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.422221	0.996033
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_LiabilityLimits.EachEmployee	1 ,000,000	1 ,000,000	0	0.422221	0.824404
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.422221	0.996265
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_MailingAddress.City	San Mateo	San Mateo	0	0.422221	0.962502
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_MailingAddress.Line1	958 De Soto Lane	958 De Soto Lane	0	0.422221	0.422221
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_MailingAddress.State	CA,	CA,	0	0.422221	1.0
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_MailingAddress.Zip	94404	94404	0	0.422221	0.998221
c347d91f-08c2-44a3-b5ba-4532a08c12f8	6	Quote_NatureOfBusiness	Risk is a group of doctors together in order to stimulate scentific research on wine, to develop an understrnding of wine’s bénéficiai effects and want coverage for a part time clerical worker for keeping the books, and records of employer. No claims or losses.	Risk is a group of doctors together in order to stimulate scentific research on wine, to develop an understrnding of wine’s bénéficiai effects and want coverage for a part time clerical worker for keeping the books, and records of employer. No claims or losses.	0	0.422221	0.994415
c347d91f-08c2-44a3-b5ba-4532a08c12f8	4	Quote_YearsInBusiness	BusNew Venture			0.422221	
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.City	Pasadena,	Pasadena,	0	0.545253	0.99004
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.City	Monrovia,	Monrovia,	0	0.545253	0.978661
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.City	Pasadena,	Pasadena,	0	0.545253	0.978673
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Id	i	i	0	0.545253	1.0
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Id	2	2	0	0.545253	0.996418
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Id	3	3	0	0.545253	0.996473
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Line1	1133 S Walnut Ave	1133 S Walnut Ave	0	0.545253	0.990822
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Line1	247 W Maple Ave	247 W Maple Ave	0	0.545253	0.992361
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Line1	225 N Michigan St	225 N Michigan St	0	0.545253	0.967949
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.State	CA	CA	0	0.545253	0.996428
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.State	CA	CA	0	0.545253	0.996284
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.State	CA	CA	0	0.545253	0.996299
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Zip	91106	91106	0	0.545253	0.998252
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Zip	91016	91016	0	0.545253	0.996298
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Location.Zip	91106	91106	0	0.545253	0.992298
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_BusinessName	Markham Boling Collision Specialists LP	Markham Boling Collision Specialists LP	0	0.545253	0.941489
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.ClassCode	8393	8393	0	0.545253	0.959115
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.ClassCode	8810	8810	0	0.545253	0.922325
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.ClassCode	8393	8393	0	0.545253	0.95008
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.FullTimeEmployees	12	12	0	0.545253	0.927478
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.FullTimeEmployees	3	3	0	0.545253	0.899021
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.FullTimeEmployees	4	4	0	0.545253	0.96272
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.LocationId	1	1	0	0.545253	0.902241
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.LocationId	1	1	0	0.545253	0.809057
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.LocationId	2	2	0	0.545253	0.938497
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.545253	0.930879
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.545253	0.927194
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.545253	0.958301
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.Payroll	$823,275.00	$823,275.00	0	0.545253	0.955671
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.Payroll	$300,000.00	$300,000.00	0	0.545253	0.977391
c8ba676a-cbde-4924-8a38-b6829cf301d4	1	Quote_ClassCode.Payroll	$250,000.00	$250,000.00	0	0.545253	0.951672
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_ContactInformation.Email	dominick@markhamboling.com	dominick@markhamboling.com	0	0.545253	0.984645
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_ContactInformation.Name	Dominick Bernardini	Dominick Bernardini	0	0.545253	1.0
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_ContactInformation.Phone	(626) 792-7801	(626) 792-7801	0	0.545253	0.994309
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_EffectiveDate	04/01/2019	04/01/2019	0	0.545253	1.0
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_Fein	45-0706441	45-0706441	0	0.545253	0.937605
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.545253	0.982669
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.545253	0.992259
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.545253	0.992016
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_MailingAddress.City	Pasadena,	Pasadena,	0	0.545253	0.988276
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_MailingAddress.Line1	1133 E. Walnut St	1133 E. Walnut St	0	0.545253	0.814379
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_MailingAddress.State	CA	CA	0	0.545253	1.0
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_MailingAddress.Zip	91106	91106	0	0.545253	0.99611
c8ba676a-cbde-4924-8a38-b6829cf301d4	2	Quote_NatureOfBusiness	Auto Body Repair autos and light trucks	Auto Body Repair autos and light trucks	0	0.545253	0.979376
c8ba676a-cbde-4924-8a38-b6829cf301d4	0	Quote_YearsInBusiness	14	14	0	0.545253	0.996485
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.City	Cross River Westchester County	Cross River Westchester County	0	0.464418	0.478481
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.Id	i	i	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.Id		1		0.464418	0.914363
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.Line1	1 Cross River Plaza	Cross River Plaza	2	0.464418	0.994458
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.State	NY	NY	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Location.Zip	10518	10518	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_BusinessName	DBA: Decicco's Marketplace	DBA: Decicco's Marketplace	0	0.464418	0.962758
d354e93f-9a54-4983-a4bb-cc02162f17cf	6	Quote_ClassCode.ClassCode		8810		0.464418	0.722439
d354e93f-9a54-4983-a4bb-cc02162f17cf	6	Quote_ClassCode.FullTimeEmployees	i	i	0	0.464418	0.623038
d354e93f-9a54-4983-a4bb-cc02162f17cf	6	Quote_ClassCode.LocationId		(1		0.464418	0.464418
d354e93f-9a54-4983-a4bb-cc02162f17cf	6	Quote_ClassCode.PartTimeEmployees	i	i	0	0.464418	0.620039
d354e93f-9a54-4983-a4bb-cc02162f17cf	6	Quote_ClassCode.Payroll	100,000	100,000	0	0.464418	0.857579
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_ContactInformation.Email	jim@deciccomarket.com	jim@deciccomarket.com	0	0.464418	0.998211
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_ContactInformation.Name	Jim Capriotti	Jim Capriotti	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_ContactInformation.Phone	(845) 721-9651	(845) 721-9651	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_EffectiveDate	03/01/2019	03/01/2019	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_Fein	452464985	452464985	0	0.464418	0.996238
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_LegalEntities.Corporation	X	X	0	0.464418	0.569605
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.464418	0.998166
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_MailingAddress.City	Cross River	Cross River	0	0.464418	0.87832
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_MailingAddress.Line1	PO Box 177	PO Box 177	0	0.464418	0.925121
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_MailingAddress.Line1		Rtes 32 & 121		0.464418	0.905695
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_MailingAddress.State	NY	NY	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_MailingAddress.Zip	10518	10518	0	0.464418	1.0
d354e93f-9a54-4983-a4bb-cc02162f17cf	7	Quote_NatureOfBusiness	Supermarket	Supermarket	0	0.464418	0.74952
d354e93f-9a54-4983-a4bb-cc02162f17cf	5	Quote_YearsInBusiness	6	6	0	0.464418	0.978738
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Location.City	Wynnewood,	Wynnewood,	0	0.361099	0.974428
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Location.Id	1	1	0	0.361099	0.992093
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Location.Line1	300 East Lancaster Avenue, Suite 104	300 East Lancaster Avenue, Suite 104	0	0.361099	0.946935
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Location.State	PA	PA	0	0.361099	1.0
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Location.Zip	19096	19096	0	0.361099	0.992042
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_BusinessName	Red Lion Home Care, Inc.	Red Lion Home Care, Inc.	0	0.361099	0.964123
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.ClassCode	943	943	0	0.361099	0.876108
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.ClassCode	953	953	0	0.361099	0.60834
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.FullTimeEmployees	35	35	0	0.361099	0.361099
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.FullTimeEmployees	6	6	0	0.361099	0.791409
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.LocationId	1	1	0	0.361099	0.860486
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.LocationId	1	1	0	0.361099	0.609515
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.Payroll	$7,800,000.00	$7,800,000.00	0	0.361099	0.902066
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	1	Quote_ClassCode.Payroll	$780,000.00	$780,000.00	0	0.361099	0.94289
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_CompanyWebsite	www.redlionhomecare.com	www.redlionhomecare.com	0	0.361099	0.758669
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_ContactInformation.Email	stuartrace@redlionhomecare.com	stuartrace@redlionhomecare.com	0	0.361099	0.900339
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_ContactInformation.Name	Stuart M Race	Stuart M Race	0	0.361099	0.907533
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_EffectiveDate	02/06/2019	02/06/2019	0	0.361099	1.0
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_Fein	47-5008249	47-5008249	0	0.361099	0.991992
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_LegalEntities.Other	X	X	0	0.361099	0.910823
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_LiabilityLimits.EachAccident	500,000	500,000	0	0.361099	0.982526
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_LiabilityLimits.EachEmployee	500,000	500,000	0	0.361099	0.992324
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_LiabilityLimits.PolicyLimit	500,000	500,000	0	0.361099	0.99229
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_MailingAddress.City	Wynnewood,	Wynnewood,	0	0.361099	0.988306
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_MailingAddress.Line1	300 East Lancaster Avenue, Suite 104	300 East Lancaster Avenue, Suite 104	0	0.361099	0.691006
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_MailingAddress.State	PA	PA	0	0.361099	1.0
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	0	Quote_MailingAddress.Zip	19096	19096	0	0.361099	0.992333
d3725234-ad82-4c08-b3ee-5ca5a3d2a68b	2	Quote_NatureOfBusiness	Non Skilled Home care Agency	Non Skilled Home care Agency	0	0.361099	0.985879
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.City	Lewiston,	Lewiston,	0	0.56377	0.984385
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.City	Niagara Falls,	Niagara Falls,	0	0.56377	0.937627
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.City	Niagara Falls,	Niagara Falls,	0	0.56377	0.95838
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Id	1	1	0	0.56377	0.98866
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Id	2	2	0	0.56377	0.973532
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Id	3	3	0	0.56377	0.998194
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Line1	4900 Indian Hill Road	4900 Indian Hill Road	0	0.56377	0.992787
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Line1	492 Main Street	492 Main Street	0	0.56377	0.988934
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Line1	427 1st Street	427 1st Street	0	0.56377	0.968804
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.State	NY	NY	0	0.56377	1.0
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.State	NY	NY	0	0.56377	1.0
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.State	NY	NY	0	0.56377	1.0
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Zip	14092	14092	0	0.56377	0.994416
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Zip	14301	14301	0	0.56377	0.992544
d6581cc9-a26e-4cd9-be03-225f15bfb9bc	0	Location.Zip	14301	14301	0	0.56377	0.992437
